['0091D', '0092D']	950402033-012	9	13	判決は、抗告訴訟	についての	国側国側の主張を門前払いにしたうえで、二十二十一点についても「秘密として保護に値する内容ではない」と公開を求めた。	['対象', '割合']
['0141P', '0142P', '0143P']	950103001-005	44	47	効率化の自主目標を上回った効率化分を事業者と利用者が分かち合う分かち合うことや、事業者	によって	料金が違うことなどが、日本の社会に適合するかどうかの問題が残されている。	['仲介', '根拠', '場合']
['0141P', '0142P', '0143P', '0171P']	950103001-005	44	46	効率化の自主目標を上回った効率化分を事業者と利用者が分かち合う分かち合うことや、事業者	によっ	て料金が違うことなどが、日本の社会に適合するかどうかの問題が残されている。	['仲介', '根拠', '場合']
['0871Q']	950103080-004	10	11	「受け身になりかけ	ても	持ち直し、最後まで集中力が切れなかった」。	['逆接仮定']
['1921M']	950112043-013	31	35	両国は貿易、通信制限などを緩和し、連絡事務所を相互に設置する	ことになる	。	['自然発生']
['1351M', '1371M']	950130052-005	24	26	突然の医療過疎を応援の医師、看護婦が懸命に補っ	ている	が十分でない。	['継続']
['2051M']	950104020-036	34	36	肝心なのは自らの分をわきまえつつ世界の人々と一緒にゲームに参加する	ことで	ある。	['推量']
['0731Q']	950206067-010	10	12	Ｇ７は為替の安定の	ために	経済運営を相互監視する方式を導入したが、成功したとは言い難い。	['理由']
['0981Q']	950206067-010	37	40	Ｇ７は為替の安定のために経済運営を相互監視する方式を導入したが、成功した	とは言い	難い。	['逆接確定']
['0161P', '0162P']	950104177-023	10	13	文明そのものの解明	を通じて	、それらをどのように変えていくかを明らかにする。	['仲介', '範囲']
['0161P', '0162P']	950104177-023	10	12	文明そのものの解明	を通じ	て、それらをどのように変えていくかを明らかにする。	['仲介', '範囲']
['0721M', '2011M']	950131057-011	23	24	老人の加入者が多い制度は負担が重くなりすぎる	ので	、どの制度も全国同じ割合で老人が加入していると仮定して、各制度は共同負担する。	['理由', '推量']
['1351M', '1371M']	950131057-011	44	46	老人の加入者が多い制度は負担が重くなりすぎるので、どの制度も全国同じ割合で老人が加入し	ている	と仮定して、各制度は共同負担する。	['継続']
['0721Q']	950101041-005	102	103	「今のイタリアの政治家には自らの責任を自覚し、義務を果たそう果たそうとする人物がいない。ディピエトロは自らに課せられた義務をきちんと果たした珍しい人間。このような人物こそイタリアの指導者に必要だと思った	ので	」と、会発足の意義を力説する。	['理由']
['0933W']	950311045-024	16	18	その際、大切なことはパッケージ	にする	ことだ。	['も観点']
['1351M', '1371M']	950103139-002	52	54	路盤が崩れて不通だったＪＲ東北線も上下線とも通常運行に戻ったが、連日の余震で、市民は不安な正月を過ごし	ている	。	['継続']
['0161P', '0162P']	950106158-006	47	50	その際に「携帯電話を持ち込みたい」と申し出たところ、「携帯電話は充電が必要だから」と、看護婦	を通じて	一日一万五千五千円の室料室料を要求された。	['仲介', '範囲']
['0161P', '0162P']	950106158-006	47	49	その際に「携帯電話を持ち込みたい」と申し出たところ、「携帯電話は充電が必要だから」と、看護婦	を通じ	て一日一万五千五千円の室料室料を要求された。	['仲介', '範囲']
['1212M']	950109021-025	50	53	基本的にコメ不足時代の制度と組織であった食管制度と食糧庁が今まで存続していたこと自体が、異常だった	と言える	。	['伝聞']
['1351M', '1371M']	950109021-025	36	37	基本的にコメ不足時代の制度と組織であった食管制度と食糧庁が今まで存続し	てい	たこと自体が、異常だったと言える。	['継続']
['1211D']	950107042-009	34	36	開かれる口頭弁論はわずか平均七回、証拠調べの時間は計四時間程度だ、	という	。	['同格']
['1212M']	950321033-029	9	11	残念ながら「否」	と言わ	ざるを得ない。	['伝聞']
['0721Q']	950103018-020	29	30	五五年体制の裏表の主役を演じた自民・社会両党両党の登場な	のだ	から、規制緩和に慎重なのはやむを得ないという見方がある。	['理由']
['2861W']	950101073-042	12	13	本部のパソコンのリスト	には	さまざまな訴えが並ぶ。	['話題']
['0721Q']	950106187-012	31	32	エリツィン大統領は年末のテレビ演説で「イスラムを敵視している	ので	はない」と強調したが、五日にはトルコ・イスタンブールのロシア領事館に火炎瓶が投げ込まれたほか、ヨルダンやパキスタン、アフガニスタンでも抗議の声が強まっている。	['理由']
['2901W', '2902W']	950105216-004	31	33	能登半島中部にある人口九千九千人足らずの過疎の町を、演劇の町	として	売り出す。	['は観点', '不均衡']
['0721Q']	950104177-020	51	52	文明内の多様性とともに世界文明あるいは地球文明といった新しい状況が、そこではこぼれ落ちてしまうという	ので	ある。	['理由']
['2881W']	950106078-002	50	53	電力中央研究所がまとめた九五年度の経済見通しは、景気が思うように回復せず、低成長が続くと厳しい予測	となって	いる。	['状況']
['2881W']	950106078-002	50	52	電力中央研究所がまとめた九五年度の経済見通しは、景気が思うように回復せず、低成長が続くと厳しい予測	となっ	ている。	['状況']
['0721M', '2011M']	950317050-018	32	33	信用秩序の旗の下で、信用と秩序の双方を傷つける結果になっている	のだ	。	['理由', '推量']
['1351M', '1371M']	950317050-018	29	31	信用秩序の旗の下で、信用と秩序の双方を傷つける結果になっ	ている	のだ。	['継続']
['1921M']	950208059-012	62	66	結局は北大が米国の安全性データを追加提出し、治療にあたっては無毒化ウイルスが増殖していないかどうかを米国でも確認してもらう	ことになっ	た。	['自然発生']
['1351M', '1371M']	950208059-012	42	43	結局は北大が米国の安全性データを追加提出し、治療にあたっては無毒化ウイルスが増殖し	てい	ないかどうかを米国でも確認してもらうことになった。	['継続']
['0721M', '2011M']	950204061-022	9	10	見直す時間がない	ので	あれば、一月分程度の暫定予算を組んでもよい。	['理由', '推量']
['2861W']	950101073-026	8	9	セントラル地区	には	高級ホテルやブティックも多く「フィリピン人が多すぎて観光客が寄り付かない」などの苦情もある。	['話題']
['0121D']	950311045-030	10	12	公定歩合の引き下げ	を巡る	議論も避けられまい。	['対象']
['0341D', '0342D', '0343D', '0344D']	950317050-021	18	19	だから、いま必要なのは、関係各方面	での	信用の回復である。	['基準', '主体', '状況', '仲介']
['1351M']	950105094-003	35	37	番付発表のあとには「新小結の記者会見があるかと、着物を着て部屋で待っ	てまし	た」とジョークを飛ばしたほどだ。	['継続']
['0121D']	950330047-027	4	7	軽水炉	をめぐる	交渉の行き詰まりは、米朝米朝高官会談での合意文書の内容をあいまいに残したことに原因があるのだから、ガルーチ首席代表と姜錫柱・第一外務次官による米朝米朝高官会談を再開し、合意の具体的な詰めと妥協に知恵を絞ってほしい。	['対象']
['0341D', '0342D', '0343D', '0344D']	950330047-027	26	27	軽水炉をめぐる交渉の行き詰まりは、米朝米朝高官会談	での	合意文書の内容をあいまいに残したことに原因があるのだから、ガルーチ首席代表と姜錫柱・第一外務次官による米朝米朝高官会談を再開し、合意の具体的な詰めと妥協に知恵を絞ってほしい。	['基準', '主体', '状況', '仲介']
['0141D', '0142D', '0143D']	950330047-027	76	78	軽水炉をめぐる交渉の行き詰まりは、米朝米朝高官会談での合意文書の内容をあいまいに残したことに原因があるのだから、ガルーチ首席代表と姜錫柱・第一外務次官	による	米朝米朝高官会談を再開し、合意の具体的な詰めと妥協に知恵を絞ってほしい。	['仲介', '根拠', '場合']
['0282C']	950115036-019	53	55	だから、先進七カ国蔵相・中央銀行総裁会議を早い機会に開き、情勢を分析して、協調した対応策を用意すべきだ。	だから	、先進七カ国蔵相・中央銀行総裁会議を早い機会に開き、情勢を分析して、協調した対応策を用意すべきだ。	['理由']
['0862M']	950106160-011	11	12	ＣＤのＤは盤のことな	のに	。	['想外']
['0871Q']	950228056-011	48	49	村山首相が「内閣の最大の政治課題」と位置づけ、「命運をかける」とまで大見えを切った行政改革にし	ても	そうだ。	['逆接仮定']
['1061Q']	950228056-011	46	48	村山首相が「内閣の最大の政治課題」と位置づけ、「命運をかける」とまで大見えを切った行政改革	にして	もそうだ。	['想外']
['0891Q', '0892Q']	950228056-011	46	49	村山首相が「内閣の最大の政治課題」と位置づけ、「命運をかける」とまで大見えを切った行政改革	にしても	そうだ。	['逆接仮定', '逆接確定']
['0931Q', '0932Q']	950228056-011	46	47	村山首相が「内閣の最大の政治課題」と位置づけ、「命運をかける」とまで大見えを切った行政改革	にし	てもそうだ。	['逆接仮定', '逆接確定']
['0081D', '0082D']	950317050-005	63	66	参考人の日本長期信用銀行の堀江鉄弥頭取は「イ・アイ・イイ・アイ・イイ・アイ・イイ・アイ・イイ・アイ・イ―インターナショナル」	に対する	融資打ち切りについて、「和やかなパーティーで別れた」と発言した。	['対象', '割合']
['1271M']	950111045-018	17	20	そして何よりも学校生活を楽しくし	てくれる	。	['他-授与']
['2901W', '2902W']	950308049-003	32	34	東京都では石原信雄前官房副長官が自社など都議会与党の相乗り候補	として	担ぎ出されることがほぼ確定、大阪府でも非共産オール与党の枠組みを維持することが大前提になってしまっている。	['は観点', '不均衡']
['0871Q']	950104062-004	16	17	人口増加率が高過ぎても、低過ぎ	ても	、女性の地位向上が最重要課題となっている。	['逆接仮定']
['0871Q']	950104062-004	10	11	人口増加率が高過ぎ	ても	、低過ぎても、女性の地位向上が最重要課題となっている。	['逆接仮定']
['1351M', '1371M']	950103018-033	28	30	政・官・業の鉄のトライアングルから抜け出す機会を模索し	ている	ニュービジネスがあるはずだ。	['継続']
['1212M']	950106180-031	64	66	一方、湯上がりに畳の間で一杯やりながらカラオケでもという「くつろぎ派」や雰囲気を楽しみたい、という向きにはそれなりの料金が必要	という	ところか。	['伝聞']
['1212M']	950330048-012	23	25	用地確保の遅れと建設資材や作業員の不足が原因	という	。	['伝聞']
['1351M', '1371M']	950105016-063	14	16	政治家の役割が大きく変化し	ている	。	['継続']
['2812W']	950105235-002	83	87	「こんど初めて、その日記を知りました。河井さんは、だいたいが毎日新聞の人とつき合いが多く、それまで朝日記者が訪ねて行くことはめったになかった。ホッテモオケズ会った、	というのは	正直なところでしょうでしょう」	['話題']
['1381M']	950219027-038	22	24	こうした海外での取り組みも、積極的に吸収し	ていく	必要がある。	['発継続']
['0091N']	950104021-002	46	49	朝鮮民主主義人民共和国の朱昌駿・駐中国大使は三日、記者会見し、日朝日朝国交正常化交渉の再開	について	「再開できるかどうかは、すべて日本側にかかっている。日本政府は、我々の立場と要求について、大変はっきりと知っている」と語った。	['対象']
['0091N']	950104021-002	90	93	朝鮮民主主義人民共和国の朱昌駿・駐中国大使は三日、記者会見し、日朝日朝国交正常化交渉の再開について「再開できるかどうかは、すべて日本側にかかっている。日本政府は、我々の立場と要求	について	、大変はっきりと知っている」と語った。	['対象']
['0031D']	950201061-019	8	11	ジャーナリスト	としての	実績もない筆者の、しかも「事実誤認があった」と認めざるを得ないような売り込み記事を掲載したことは、センセーショナルな扱いで売らんかなの編集姿勢が優先してしまったと責められても言い訳はできまい。	['立場']
['0031P']	950106157-007	15	17	八四年に退職後も四年間、嘱託	として	働いた。	['立場']
['0721Q']	950101068-007	63	64	今後の作陶に私が期待するのは、器の形と文様とが一体化した、より自由な表現であり、願わくば奇妙に形式化された型から離れてほしい	ので	ある。	['理由']
['0031N']	950103005-008	38	40	首都での戦闘は二日も続き、インタファクス通信はロシア内務省、同国防省の発表	として	「首都中心部隊の重要施設の掌握は続いている」と伝えた。	['立場']
['1351M', '1371M']	950105055-006	31	32	道端で売っている紙製紙製の“トランペット”が、飛ぶように売れ	てい	た。	['継続']
['1351M', '1371M']	950105055-006	6	8	道端で売っ	ている	紙製紙製の“トランペット”が、飛ぶように売れていた。	['継続']
['2891W']	950103140-003	28	31	同日の全国紙「インクワイアラー」によると、例年この時期	になると	酔っぱらった軍人らが空に向けて銃を発砲することが多く、警察当局は昨年末、銃を発砲した者は逮捕、解任も辞さないと警告。	['状況']
['0871Q']	950113052-013	31	32	大統領が「まともに付き合っていられるか」との心境になったとし	ても	無理なかろうなかろう。	['逆接仮定']
['0611Q', '0612Q']	950113052-013	29	30	大統領が「まともに付き合っていられるか」との心境になった	とし	ても無理なかろうなかろう。	['順接仮定', '順接確定']
['0881Q', '0882Q']	950113052-013	29	32	大統領が「まともに付き合っていられるか」との心境になった	としても	無理なかろうなかろう。	['逆接仮定', '逆接確定']
['0091N']	950309049-028	23	26	米国のガルーチ首席代表は、北朝鮮との交渉経過	について	、折に触れ記者会見を行い議会の公聴会でも説明し、国民に開かれた外交を展開している。	['対象']
['0031P']	950105216-004	31	33	能登半島中部にある人口九千九千人足らずの過疎の町を、演劇の町	として	売り出す。	['立場']
['1381M']	950103008-064	41	43	岐路にある日本をより良い方向に導くため、今ある枠組みをどのようにいつまでに対応し	ていく	のか。	['発継続']
['1211D']	950311046-019	13	15	受精卵だから廃棄していい	という	ことにもならない。	['同格']
['0981Q']	950205038-019	56	59	同氏がトウ氏の「平和統一」方針を引き継ぐと保証、経済交流重視の姿勢を明確に示したことは、台湾にとって不利な材料	とはいえ	ない。	['逆接確定']
['2451M']	950126047-007	7	8	不安感の表れ	とは	いえ「震度６の余震がある」「新たな大地震が起きる」などの流言が、各地に広がっているのは困ったことだ。	['感嘆']
['2051M']	950126047-007	55	57	不安感の表れとはいえ「震度６の余震がある」「新たな大地震が起きる」などの流言が、各地に広がっているのは困った	ことだ	。	['推量']
['1351M', '1371M']	950126047-007	47	49	不安感の表れとはいえ「震度６の余震がある」「新たな大地震が起きる」などの流言が、各地に広がっ	ている	のは困ったことだ。	['継続']
['0112N', '0113N']	950103089-005	86	89	日本道路公団は、渋滞のピークを三日午後とみており、関越道が練馬で四五キロ、中央道が小仏トンネルで四〇キロ、東名が日本坂トンネルと伊勢原でそれぞれ二五キロ、午後一時から六時	にかけて	渋滞すると予想。	['対象', '終点']
['1351M', '1371M']	950321033-008	14	16	信じられない数のけが人が出	ている	。	['継続']
['2861W']	950104160-006	5	6	停戦協定	には	、ボスニア政府の要請で「外国勢力の軍事行動を排除する」との記述が盛り込まれている。	['話題']
['0141D', '0142D', '0143D']	950221061-028	3	5	地震	による	大災害に原発重大事故が加わる事態は避けなければならない。	['仲介', '根拠', '場合']
['0091P', '0092P']	950105015-002	10	13	社会党の新民主連合	について	「山花貞夫さんが新しい党を作ることに異存はない。しかし、タイミングがある。一月に新党を作って社会党を小さくするのは好ましくない。焦らずじっくり熟成させながら、新しい党を作ればよい」との考えを示した。	['対象', '割合']
['1811M']	950105196-003	50	52	近年、企業の文化支援活動がクローズアップされているが、同誌は地味な活動ではあったが、その先駆といっ	ていい	。	['許可']
['1212M']	950105196-003	47	49	近年、企業の文化支援活動がクローズアップされているが、同誌は地味な活動ではあったが、その先駆	といっ	ていい。	['伝聞']
['0252T']	950317050-030	17	19	信用秩序維持をオオカミ少年の物語	にして	はならない。	['強調']
['0252T']	950312037-014	77	79	「ホームヘルパーが週二回の計四時間ではとても足りない」「一時入所のショートステイを申し込んでも年齢制限と定員いっぱいで断られる」「訪問看護をせめて月二回	にして	ほしい」「十人部屋や八人部屋は当たり前の特養ホームもある。ベッド間隔は五〇センチもない」	['強調']
['1211D', '1213D']	950101053-013	18	20	米国の要請は早期実現をにらんだ動き	という	見方が少なくない。	['同格', '強調']
['2691T']	950302049-004	28	30	事実関係がまだはっきりしていないため、すぐに結論を出す	ことは	できない。	['強調']
['1211D']	950105207-012	41	43	「音楽に国境がないことを実感として味わったし、僕ら自身、すごい自信につながった」	という	ツアーは、ドキュメンタリー映画となって、各地でホール上映されているが、映画だけで全国公開できるパワーは、チャゲアスならではだろうだろう。	['同格']
['1351M', '1371M']	950125053-015	30	32	犠牲者が多く出た地域を見ると、戦後からの木造家屋が多く建っ	ており	、激しい揺れに耐えられなかった。	['継続']
['0031P']	950308049-003	32	34	東京都では石原信雄前官房副長官が自社など都議会与党の相乗り候補	として	担ぎ出されることがほぼ確定、大阪府でも非共産オール与党の枠組みを維持することが大前提になってしまっている。	['立場']
['2861W']	950128045-024	5	6	国側国側	には	この点から「不利益の程度は大きくない」との見解もある、という。	['話題']
['2881W']	950301058-010	24	26	結果的には、推進委員会の権限はすっきりした内容	となっ	た。	['状況']
['2051M']	950310052-006	33	35	「当座の生活の支え」という義援金の持つ意義を考えれば、憂慮すべき	ことで	ある。	['推量']
['1212M']	950310052-006	11	13	「当座の生活の支え」	という	義援金の持つ意義を考えれば、憂慮すべきことである。	['伝聞']
['1211D', '1213D']	950330047-008	12	14	一方、北朝鮮は「韓国型	という	軽水炉はない」と拒否している。	['同格', '強調']
['0931Q', '0932Q']	950105096-003	72	73	昨季、２年連続賞金王となったニック・プライスをはじめ、アーニー・エルス、ホセマリア・オラサバル、グレグ・ノーマン、マーク・マッカンバーらを中心	にし	た戦いが予想される。	['逆接仮定', '逆接確定']
['2901W', '2902W']	950104216-003	45	47	日本が子どもの権利条約を批准して以後、深刻化する一方のいじめは子どもの人権にかかわる問題	として	急浮上、国際的な論議も呼びそうだ。	['は観点', '不均衡']
['0032T']	950106082-009	20	22	当時、四十四十四歳の満さんは小学校教諭	として	脂が乗ってきたところだ。	['強調']
['0081N']	950224054-017	15	18	政府や電事連は提起された疑問	に対して	具体的なデータや根拠を基に説明し、各国の理解を得てほしい。	['対象']
['0141D', '0142D', '0143D']	950108031-004	24	26	一昨年夏、日本の政界は三十三十八年続いた自民党	による	「一党支配」の政治体制に終止符を打ち、非自民の細川連立政権が樹立された。	['仲介', '根拠', '場合']
['3031T']	950215054-063	70	71	「今の教育は知識だけを詰め込んで、人を理解することを教えないし、自分も理解していない。昔の徒弟制度と同じで、己を知るのに二年、ぞうきんがけ	でも	何でもよい」	['極端例']
['3121T']	950113052-015	20	21	その議会が始まったばかり、まさに正念場	なの	だ。	['並立']
['1321M']	950103071-022	32	34	むろん場所に入れば、貴乃花自身が予想した以上の重圧がのしかかっ	てくる	だろうだろう。	['着継続']
['0091N']	950310051-006	99	102	従って今回の証人喚問の持つ意義は極めて重要であり、質問者は徹底的に納税者の立場に立って、なぜ乱脈経営の信組救済に公的資金をつぎ込まなければならないのか、乱脈経営の実態、救済スキームづくりの経緯など	について	真相を解明する義務があった。	['対象']
['0933W']	950314049-011	36	37	役所柄、権力志向型の多いのは仕方がないが、ひと昔前は、つましい生活を苦	にせ	ず、天下国家を考える国士が多くいたと思う。	['も観点']
['1211D']	950105002-006	79	81	同発表によると、チェチェン保安部のゲリスハノフ長官が三日夜、グロズヌイのロシア軍司令部と接触、配下の部隊を率いてドゥダエフ大統領と戦う意思があることを伝えた	という	。	['同格']
['0141D', '0142D', '0143D']	950105002-006	4	6	同発表	による	と、チェチェン保安部のゲリスハノフ長官が三日夜、グロズヌイのロシア軍司令部と接触、配下の部隊を率いてドゥダエフ大統領と戦う意思があることを伝えたという。	['仲介', '根拠', '場合']
['2861W']	950405043-008	35	36	最近の有権者はテレビを見るように政治や選挙を眺めるが、実際の政治行動	には	移さないというもので政治的関心の高さと投票率の低さの乖離の説明に使われる。	['話題']
['0111P', '0112P', '0113P']	950308050-028	16	19	だが、一八七〇年半ばから世紀末	にかけて	、英国経済は同じ貯蓄超過、経常黒字の中で、株価が二十二十年以上も下がり続け、産業が空洞化して、大恐慌に陥った歴史がある。	['対象', '終点']
['0112P', '0113P']	950308050-028	16	18	だが、一八七〇年半ばから世紀末	にかけ	て、英国経済は同じ貯蓄超過、経常黒字の中で、株価が二十二十年以上も下がり続け、産業が空洞化して、大恐慌に陥った歴史がある。	['対象', '終点']
['0032T']	950215054-040	59	61	しかし、社員が生存をかけた当事者意識を持ち、「一千一千万円、一億円の決裁を自分で決断するのは、怖いけど面白い。責任者	として	の自覚を持ち、意気込みが違ってくる」と元副社長の榊原重男顧問は言う。	['強調']
['1221D']	950104186-019	35	36	「山田五十鈴先生に『芸術座に出ます』と報告しましたら、先生が『お客様	との	距離が近く、細かい演技もよく見てもらえる劇場ですよ』とアドバイスしていただきました。『藏』の烈も、ひたむきな生き様生き様をうまく伝えていきたい。暗くなりすぎずに、明るく生きる事が感動につながるようにしたいと思っています」	['同格']
['0721M', '2011M']	950123086-001	5	6	遅かった	ので	はないか。	['理由', '推量']
['2861W']	950404054-005	38	39	ソ連軍侵攻下のアフガニスタン情勢に大きな関心を示した国際世論も、第二の内戦	には	すっかり関心を失ってしまった。	['話題']
['1212M']	950202055-003	46	48	価格革命に立ち向かおう立ち向かおうと、必死で身を削っている経済界の中で「赤字だから値上げ」	という	論理だけでは利用者の納得は得られまい。	['伝聞']
['1351M', '1371M']	950202055-003	27	29	価格革命に立ち向かおう立ち向かおうと、必死で身を削っ	ている	経済界の中で「赤字だから値上げ」という論理だけでは利用者の納得は得られまい。	['継続']
['3221M']	950122051-016	13	16	その財源は国債発行で賄う	しかない	であろうあろう。	['不可避']
['0341D', '0342D', '0343D', '0344D']	950308049-017	20	21	詳述する余裕はないが、厳しい財政状況下	での	都政、府政の在り方が今問われており、地震対策も焦眉の急だ。	['基準', '主体', '状況', '仲介']
['2861W']	950324047-036	8	9	改革を実現する	には	、労働側だけで構想しても困難だ。	['話題']
['1321M']	950105239-001	58	59	五日午前九時二十二十分ごろ、奈良県天理市杉本町杉本町の天理前栽郵便局＝特定局、福井康友局長＝で、正面入り口から入っ	て来	た住所不定、無職、笠岡丈二容疑者が、カウンター内にいた福井局長にモデルガンを突きつけ、「十万円だけ貸してほしい。三日後には返す」と現金を要求。	['着継続']
['2161M']	950105239-001	111	114	五日午前九時二十二十分ごろ、奈良県天理市杉本町杉本町の天理前栽郵便局＝特定局、福井康友局長＝で、正面入り口から入って来た住所不定、無職、笠岡丈二容疑者が、カウンター内にいた福井局長にモデルガンを突きつけ、「十万円だけ貸し	てほしい	。三日後には返す」と現金を要求。	['願望']
['0721Q']	950120049-010	32	33	三十三十万都市ひとつがそっくり壊滅したのと同様の事態が進行中な	のだ	。	['理由']
['0032T']	950101009-004	63	65	橋本知事は「地方行政の運営上、国籍条項の必要性は感じない。少なくとも日本に生まれ育っ生まれ育った在日韓国・朝鮮人を地方公務員	として	排斥する理由はない。戦後五十五十年を契機に実現させたい」と話している。	['強調']
['0032T']	950218042-020	22	24	たくさんの同世代の若者たちが、ボランティア	として	頑張っている。	['強調']
['1351M', '1371M']	950106156-011	88	90	しかし、実際に消費者は早朝から買い物に訪れており、ダイエーでは「小売りの側が古い正月の過ごし方という固定概念にとらわれており、消費者の方が一歩も二歩も先を行っている」と説明し	ている	。	['継続']
['1351M', '1371M']	950106156-011	80	82	しかし、実際に消費者は早朝から買い物に訪れており、ダイエーでは「小売りの側が古い正月の過ごし方という固定概念にとらわれており、消費者の方が一歩も二歩も先を行っ	ている	」と説明している。	['継続']
['1351M', '1371M']	950106156-011	22	24	しかし、実際に消費者は早朝から買い物に訪れ	ており	、ダイエーでは「小売りの側が古い正月の過ごし方という固定概念にとらわれており、消費者の方が一歩も二歩も先を行っている」と説明している。	['継続']
['1351M', '1371M']	950106156-011	60	62	しかし、実際に消費者は早朝から買い物に訪れており、ダイエーでは「小売りの側が古い正月の過ごし方という固定概念にとらわれ	ており	、消費者の方が一歩も二歩も先を行っている」と説明している。	['継続']
['1921M']	950112044-010	75	79	現在、調べの中心である死体遺棄事件では、会社役員は容疑者の業者から「犬を繁殖させるともうかる」と持ち掛けられ、アフリカ原産の大型犬のつがいを購入する	ことになっ	たが、一頭しか入手出来ず、解約と一部代金の返還を申し込んだところでトラブルになった、とみられている。	['自然発生']
['2861W']	950304054-016	25	26	被告企業側が、従来のかたくなな姿勢を転換した背景	には	、大気汚染をめぐる一連の公害訴訟での司法判断の定着がある。	['話題']
['1141D']	950101142-005	23	26	マッチレースでは２艇が激しいタックを繰り返し	ながらの	争いとなる。	['付帯']
['0721M', '2011M']	950105247-017	78	79	こうした価格変化についてヒロ・インターナショナルは「同一路線を飛ぶ航空会社が増え、価格競争が過熱気味。新しい路線がまだ開設されるし、しばらくこの傾向は続く	ので	は」と分析。	['理由', '推量']
['0032T']	950328046-019	61	63	ベルリン会議に臨む中国とＧ７７の途上国グループが、先進国が自らＣＯ２の発生を抑えることが出来るまで交渉を進めるのは疑問、	として	いるのもうなずける。	['強調']
['3031T']	950101020-008	14	15	冷戦の終えんが「どんな政党	でも	政権を担うことが出来る」状況をもたらし、三十三十八年間の自民党支配から覚めた日本の政治だが、同時に、行き詰まった利益誘導型政治に代わる政治の目標としての「価値」を見失ってしまい、政治全体が漂流状態に陥った。	['極端例']
['0032T']	950101020-008	88	90	冷戦の終えんが「どんな政党でも政権を担うことが出来る」状況をもたらし、三十三十八年間の自民党支配から覚めた日本の政治だが、同時に、行き詰まった利益誘導型政治に代わる政治の目標	として	の「価値」を見失ってしまい、政治全体が漂流状態に陥った。	['強調']
['1212M']	950217045-024	58	60	つまり、金融当局は今回、信用秩序の維持と安定を重視して、だれが借りよう借りようと、だれが預けよう預けようと関係ない	という	態度を取っている。	['伝聞']
['1351M', '1371M']	950217045-024	66	68	つまり、金融当局は今回、信用秩序の維持と安定を重視して、だれが借りよう借りようと、だれが預けよう預けようと関係ないという態度を取っ	ている	。	['継続']
['3121T']	950119047-012	19	20	地震列島の宿命として「明日は我が身」	なの	だから。	['並立']
['0032T']	950119047-012	8	10	地震列島の宿命	として	「明日は我が身」なのだから。	['強調']
['0931Q', '0932Q']	950312036-015	7	8	経済界を中心	にし	た民間が規制緩和の要求をまとめ政府に提出する。	['逆接仮定', '逆接確定']
['1211D']	950103055-015	43	45	「エース区間でない所に起用されて恥ずかしかったので、意地を見せよう見せようと思った」	という	三十三十歳の大崎が続いて独走態勢を作った。	['同格']
['0021P']	950319031-016	7	11	北朝鮮の立場	からすれば	当然であろうあろう。	['立場']
['0021P']	950319031-016	7	10	北朝鮮の立場	からすれ	ば当然であろうあろう。	['立場']
['1321M']	950203050-028	56	58	そのことを踏まえると、本をしっかり読み、感じたこと、考えたことを書き表す読書感想文は、今日、ますます大切になっ	てくる	のだ。	['着継続']
['0721M', '2011M']	950203050-028	59	60	そのことを踏まえると、本をしっかり読み、感じたこと、考えたことを書き表す読書感想文は、今日、ますます大切になってくる	のだ	。	['理由', '推量']
['0031P']	950105001-018	21	23	融資や通貨売買など、旧来の金融取引を基本	として	、スワップ、オプション、先物などの手法を組み合わせた新しい取引。	['立場']
['0091N']	950401039-025	32	35	私たちみんなが計画の推進状況を監視、不必要な規制、不合理な規制	について	廃止、緩和の声を出し続けるしかあるまい。	['対象']
['0031N']	950101073-008	17	19	アジアにおける金融・貿易センター	として	香港は急速に国際都市化しており、九七年問題も中国系住民だけの関心ではなくなっなくなっている。	['立場']
['2901W', '2902W']	950104177-010	20	22	比較文明学会が昨年末、創立十周年記念号	として	機関誌『比較文明』第１０号を刊行した。	['は観点', '不均衡']
['0091N']	950106155-005	11	14	また、財界の資金協力	について	「応分の負担はする」としながらも、「固定資産税、事業税を払わなければならない。それらの経営技術的問題を解決しない限り、できないのは明白」と現状のまま、財界負担額を明示することに難色を示した。	['対象']
['0141P', '0142P', '0143P']	950103036-019	34	37	我々の生活が知らず知らずにどれだけ規制でしばられているか、規制緩和	によって	豊かさが変わっていくのかを考えてみた。	['仲介', '根拠', '場合']
['0141P', '0142P', '0143P', '0171P']	950103036-019	34	36	我々の生活が知らず知らずにどれだけ規制でしばられているか、規制緩和	によっ	て豊かさが変わっていくのかを考えてみた。	['仲介', '根拠', '場合']
['1351M', '1371M']	950105170-021	115	117	この問題についてＮＨＫは「一般家庭で複数台の機器があっても一契約だが、マルチメディアパソコンについても受信料をもらうとの考え方に立っている」としながらも「ただ出荷量もまだ分からない状態で、具体、個別的に問題は起きていない」と話し	ている	。	['継続']
['1351M', '1371M']	950105170-021	107	108	この問題についてＮＨＫは「一般家庭で複数台の機器があっても一契約だが、マルチメディアパソコンについても受信料をもらうとの考え方に立っている」としながらも「ただ出荷量もまだ分からない状態で、具体、個別的に問題は起き	てい	ない」と話している。	['継続']
['1351M', '1371M']	950105170-021	67	69	この問題についてＮＨＫは「一般家庭で複数台の機器があっても一契約だが、マルチメディアパソコンについても受信料をもらうとの考え方に立っ	ている	」としながらも「ただ出荷量もまだ分からない状態で、具体、個別的に問題は起きていない」と話している。	['継続']
